NumFlights,merged_labels
160,2.0
120,2.0
190,4.0
191,2.0
257,4.0
256,2.0
148,2.0
170,2.0
183,4.0
207,4.0
209,2.0
74,2.0
143,4.0
210,2.0
126,2.0
108,2.0
208,2.0
239,2.0
205,4.0
193,4.0
146,2.0
47,
162,4.0
155,2.0
149,2.0
109,
108,2.0
244,2.0
116,2.0
225,2.0
177,2.0
153,2.0
87,
243,2.0
263,2.0
41,
110,2.0
246,2.0
213,2.0
205,2.0
164,2.0
101,4.0
145,1.0
236,2.0
163,2.0
173,2.0
176,4.0
123,
124,4.0
20,
124,2.0
172,2.0
34,
114,
174,2.0
104,2.0
178,2.0
207,2.0
118,2.0
192,2.0
228,2.0
100,2.0
163,2.0
164,4.0
229,2.0
239,4.0
77,
203,2.0
161,2.0
140,4.0
159,2.0
188,2.0
143,2.0
97,2.0
212,2.0
171,1.0
196,2.0
231,4.0
175,4.0
188,2.0
112,2.0
194,2.0
254,4.0
191,2.0
162,2.0
176,2.0
145,1.0
250,2.0
185,4.0
240,4.0
53,
116,
195,2.0
216,2.0
176,2.0
200,2.0
53,
137,4.0
159,4.0
103,4.0
117,4.0
111,
99,
241,2.0
210,2.0
76,
200,4.0
187,2.0
178,2.0
152,4.0
140,4.0
87,
185,2.0
164,2.0
195,2.0
136,4.0
167,2.0
138,2.0
121,2.0
60,
230,2.0
124,2.0
198,4.0
201,4.0
167,4.0
128,2.0
188,4.0
165,2.0
224,2.0
226,2.0
134,2.0
133,2.0
171,2.0
244,2.0
143,1.0
154,2.0
67,
141,2.0
160,4.0
150,2.0
143,4.0
205,4.0
270,4.0
137,2.0
182,2.0
162,2.0
67,
141,2.0
202,4.0
250,2.0
174,2.0
203,2.0
190,2.0
185,2.0
185,4.0
89,
192,2.0
205,2.0
184,4.0
186,2.0
203,4.0
177,4.0
64,
147,4.0
151,2.0
137,4.0
170,4.0
169,4.0
52,
243,2.0
64,
270,4.0
217,4.0
189,2.0
121,2.0
144,2.0
251,2.0
158,4.0
207,4.0
141,1.0
34,
153,2.0
179,2.0
234,4.0
176,2.0
163,2.0
153,2.0
234,2.0
216,2.0
215,2.0
215,2.0
201,2.0
106,2.0
146,2.0
153,1.0
30,
223,4.0
162,
176,2.0
166,2.0
209,2.0
137,2.0
77,
148,2.0
136,2.0
109,
139,4.0
130,2.0
276,2.0
209,2.0
90,2.0
237,4.0
179,2.0
246,2.0
167,2.0
162,2.0
221,4.0
171,2.0
241,2.0
217,4.0
187,2.0
166,2.0
201,2.0
247,2.0
184,2.0
230,2.0
142,2.0
220,4.0
198,2.0
199,4.0
96,
160,2.0
184,2.0
239,4.0
197,2.0
127,4.0
147,1.0
175,2.0
143,1.0
230,2.0
153,4.0
79,
147,4.0
198,2.0
123,4.0
205,4.0
126,
216,2.0
158,2.0
90,
234,2.0
176,2.0
68,
162,2.0
204,2.0
129,4.0
140,4.0
54,
139,2.0
66,
181,2.0
154,2.0
205,2.0
163,2.0
150,2.0
197,2.0
75,
175,2.0
206,2.0
186,2.0
208,2.0
176,4.0
186,2.0
164,4.0
187,2.0
196,4.0
189,2.0
175,2.0
182,4.0
140,4.0
200,2.0
153,2.0
99,4.0
208,2.0
213,2.0
273,2.0
226,2.0
166,2.0
0,3.0
155,2.0
132,4.0
205,2.0
76,
157,4.0
234,2.0
231,2.0
176,2.0
229,2.0
196,2.0
236,2.0
112,4.0
242,2.0
177,2.0
176,2.0
169,2.0
169,2.0
237,4.0
138,
236,2.0
138,
212,2.0
239,4.0
193,2.0
210,4.0
249,2.0
225,4.0
164,2.0
171,2.0
89,
238,2.0
227,2.0
141,2.0
252,2.0
170,2.0
245,2.0
161,4.0
256,2.0
135,4.0
285,2.0
214,4.0
229,2.0
166,2.0
238,4.0
113,2.0
238,2.0
133,4.0
135,2.0
130,2.0
169,2.0
138,4.0
102,2.0
128,
250,4.0
217,2.0
261,2.0
228,2.0
192,4.0
147,4.0
231,2.0
210,2.0
191,4.0
165,2.0
178,4.0
229,2.0
115,4.0
155,2.0
72,
69,
213,2.0
146,2.0
229,2.0
144,2.0
268,2.0
248,4.0
183,2.0
64,
58,
75,
118,
232,2.0
134,
156,4.0
180,4.0
88,2.0
197,4.0
175,2.0
114,4.0
263,2.0
200,2.0
155,
271,2.0
200,2.0
197,2.0
201,2.0
256,2.0
227,4.0
237,2.0
159,4.0
192,2.0
215,2.0
181,2.0
141,4.0
189,2.0
158,
159,2.0
240,2.0
191,2.0
117,2.0
134,4.0
112,
228,2.0
127,
104,2.0
75,4.0
210,2.0
154,4.0
137,2.0
163,2.0
170,2.0
113,2.0
229,2.0
187,2.0
205,2.0
82,
177,2.0
107,4.0
160,4.0
91,
105,
204,2.0
222,4.0
151,2.0
211,2.0
173,2.0
220,2.0
178,2.0
232,2.0
163,2.0
195,2.0
217,4.0
211,2.0
171,2.0
77,
206,2.0
52,
145,2.0
178,4.0
164,2.0
227,2.0
133,4.0
141,4.0
126,2.0
229,2.0
122,2.0
161,2.0
175,4.0
238,2.0
65,
246,4.0
90,
155,2.0
139,2.0
161,4.0
258,2.0
181,4.0
163,2.0
223,2.0
55,
167,2.0
167,2.0
103,
235,4.0
196,2.0
137,4.0
209,2.0
156,2.0
152,2.0
230,4.0
187,2.0
155,2.0
29,
211,2.0
204,2.0
153,2.0
75,
208,2.0
127,
192,2.0
152,2.0
182,4.0
264,2.0
175,2.0
194,2.0
152,2.0
59,
174,2.0
71,
143,4.0
211,2.0
163,2.0
191,2.0
111,2.0
212,4.0
186,4.0
224,4.0
188,2.0
202,2.0
133,
166,4.0
224,2.0
125,2.0
183,2.0
224,2.0
189,2.0
144,2.0
192,2.0
160,2.0
190,2.0
158,2.0
202,2.0
206,4.0
113,
156,2.0
147,4.0
125,4.0
103,
201,2.0
151,2.0
139,4.0
129,2.0
53,
204,2.0
203,2.0
61,
197,2.0
213,4.0
197,2.0
223,2.0
140,2.0
195,2.0
182,4.0
232,2.0
142,2.0
185,2.0
163,2.0
32,
90,
126,2.0
246,2.0
147,2.0
223,2.0
143,4.0
139,2.0
203,2.0
212,2.0
230,4.0
209,2.0
184,2.0
57,
189,2.0
63,
219,2.0
158,2.0
154,4.0
283,2.0
147,2.0
146,2.0
128,4.0
172,2.0
184,2.0
158,4.0
226,2.0
211,2.0
228,2.0
58,
168,2.0
217,2.0
130,2.0
243,4.0
164,2.0
183,2.0
208,4.0
143,4.0
185,2.0
177,4.0
265,2.0
125,
89,
158,2.0
208,2.0
228,2.0
240,2.0
118,4.0
220,2.0
151,4.0
172,2.0
234,2.0
212,4.0
214,4.0
226,2.0
219,2.0
126,2.0
176,2.0
224,2.0
126,2.0
114,2.0
188,2.0
80,2.0
171,2.0
163,4.0
180,2.0
216,4.0
238,2.0
190,2.0
169,2.0
92,
221,4.0
143,2.0
179,2.0
215,4.0
262,2.0
227,4.0
176,2.0
175,2.0
97,
96,
154,2.0
190,4.0
86,
227,2.0
139,4.0
173,2.0
144,2.0
171,2.0
133,2.0
124,2.0
128,2.0
153,2.0
9,
45,
80,
112,
179,2.0
95,
67,
139,2.0
33,
177,2.0
149,2.0
133,4.0
52,
163,4.0
135,2.0
212,2.0
145,2.0
61,
187,4.0
30,
71,
161,2.0
109,2.0
223,4.0
204,2.0
224,2.0
47,
81,
179,4.0
206,2.0
180,4.0
47,
193,2.0
197,2.0
159,2.0
127,
236,2.0
117,2.0
14,
224,2.0
164,2.0
173,2.0
13,
213,4.0
218,4.0
218,2.0
163,2.0
249,2.0
79,
214,4.0
206,2.0
206,2.0
153,4.0
209,2.0
153,2.0
73,
152,2.0
51,
243,2.0
162,2.0
228,2.0
241,2.0
68,
183,2.0
183,2.0
177,2.0
170,2.0
138,2.0
203,2.0
212,2.0
140,4.0
172,2.0
143,4.0
50,
210,2.0
195,4.0
230,2.0
169,2.0
198,4.0
174,2.0
182,2.0
189,4.0
218,4.0
265,2.0
57,
229,2.0
143,2.0
89,
253,4.0
212,2.0
137,4.0
184,2.0
214,2.0
238,2.0
155,2.0
224,2.0
166,4.0
199,2.0
173,2.0
111,
187,4.0
220,4.0
73,
141,2.0
153,2.0
0,3.0
239,2.0
112,2.0
196,4.0
248,2.0
221,4.0
189,2.0
250,2.0
102,
208,2.0
74,
175,4.0
128,2.0
186,2.0
175,2.0
180,2.0
153,2.0
170,4.0
65,
234,2.0
185,2.0
165,2.0
199,2.0
182,2.0
25,
168,2.0
37,
265,2.0
243,2.0
222,2.0
197,4.0
145,2.0
151,4.0
190,4.0
173,2.0
54,
297,2.0
201,4.0
268,2.0
211,2.0
69,
234,2.0
259,4.0
197,2.0
146,2.0
79,
88,
232,2.0
216,2.0
147,2.0
220,2.0
259,2.0
179,4.0
211,2.0
137,4.0
141,2.0
169,2.0
154,2.0
217,2.0
213,2.0
192,4.0
183,4.0
140,2.0
165,2.0
201,2.0
187,2.0
174,2.0
220,2.0
298,2.0
90,
99,
51,
184,2.0
123,2.0
193,2.0
169,2.0
150,4.0
39,
150,1.0
118,2.0
220,2.0
155,2.0
212,2.0
224,4.0
241,2.0
162,2.0
276,4.0
248,4.0
191,2.0
205,2.0
197,2.0
137,2.0
59,
153,2.0
205,2.0
155,1.0
201,2.0
269,2.0
142,4.0
186,2.0
31,
259,2.0
202,2.0
171,2.0
216,4.0
199,2.0
128,2.0
187,4.0
193,4.0
250,2.0
154,2.0
213,4.0
176,4.0
192,2.0
185,2.0
278,2.0
119,2.0
221,2.0
160,2.0
206,2.0
31,
155,4.0
188,2.0
123,2.0
132,4.0
173,4.0
145,2.0
195,2.0
183,4.0
139,2.0
184,2.0
174,2.0
176,2.0
147,2.0
244,2.0
127,4.0
48,
247,2.0
195,2.0
215,2.0
221,2.0
153,4.0
169,2.0
0,3.0
229,2.0
202,2.0
222,4.0
47,
91,2.0
206,2.0
148,2.0
168,4.0
169,4.0
47,
87,
168,4.0
164,2.0
244,2.0
233,2.0
189,2.0
63,
130,2.0
194,2.0
159,2.0
191,2.0
170,2.0
59,
181,2.0
211,2.0
282,4.0
256,4.0
165,
196,2.0
271,2.0
255,4.0
147,2.0
41,
216,2.0
211,2.0
98,2.0
256,2.0
123,2.0
27,
190,2.0
229,2.0
194,2.0
62,
145,2.0
212,4.0
200,2.0
138,
211,2.0
162,4.0
220,2.0
57,
13,
198,2.0
210,2.0
43,
176,2.0
217,4.0
243,2.0
153,2.0
197,2.0
183,2.0
257,4.0
168,4.0
203,2.0
64,
208,4.0
176,2.0
169,2.0
207,2.0
172,4.0
312,2.0
173,4.0
216,2.0
62,
221,2.0
199,4.0
180,2.0
138,2.0
230,2.0
183,2.0
159,4.0
220,4.0
221,4.0
137,4.0
222,2.0
142,2.0
127,2.0
112,2.0
189,2.0
146,2.0
254,4.0
179,2.0
33,
199,2.0
254,4.0
162,4.0
198,2.0
105,
181,4.0
194,2.0
224,4.0
176,2.0
147,2.0
206,2.0
243,2.0
156,2.0
130,2.0
33,
223,4.0
156,2.0
197,4.0
122,2.0
150,2.0
105,
191,2.0
139,2.0
0,3.0
30,
148,4.0
229,4.0
148,2.0
201,2.0
215,2.0
154,2.0
202,2.0
103,2.0
196,2.0
208,2.0
217,2.0
222,2.0
226,2.0
217,2.0
155,2.0
169,4.0
107,
156,4.0
176,2.0
141,2.0
90,
179,2.0
164,2.0
229,4.0
230,2.0
175,2.0
31,
128,1.0
93,4.0
218,2.0
195,4.0
107,4.0
143,2.0
180,2.0
158,4.0
37,
206,2.0
151,4.0
141,4.0
196,2.0
298,2.0
234,2.0
174,2.0
221,4.0
43,
168,2.0
208,2.0
95,2.0
51,
165,2.0
198,2.0
203,2.0
121,2.0
153,2.0
144,2.0
167,2.0
129,2.0
232,4.0
224,2.0
247,2.0
200,2.0
225,4.0
166,2.0
217,4.0
132,2.0
217,2.0
174,2.0
206,2.0
201,2.0
145,2.0
180,2.0
235,4.0
209,2.0
182,2.0
225,2.0
165,2.0
162,2.0
205,2.0
220,2.0
201,2.0
168,2.0
213,4.0
150,2.0
151,2.0
237,4.0
209,4.0
126,2.0
197,4.0
343,2.0
147,2.0
273,2.0
61,
217,2.0
170,2.0
220,4.0
175,2.0
193,2.0
162,4.0
174,4.0
184,4.0
10,
170,4.0
182,2.0
245,2.0
207,2.0
189,4.0
16,
182,2.0
25,
143,2.0
189,2.0
199,2.0
217,2.0
182,2.0
235,2.0
221,4.0
213,2.0
76,
155,4.0
189,2.0
162,2.0
141,2.0
163,2.0
172,4.0
156,2.0
152,4.0
56,
127,
180,2.0
250,2.0
124,2.0
201,2.0
136,2.0
197,2.0
235,2.0
210,2.0
141,4.0
207,2.0
132,2.0
123,2.0
152,2.0
151,2.0
165,4.0
188,2.0
158,2.0
27,
18,
72,
210,4.0
152,4.0
5,
169,2.0
203,2.0
175,2.0
64,
220,2.0
189,2.0
162,2.0
220,2.0
263,4.0
199,2.0
201,2.0
263,2.0
166,2.0
294,2.0
239,2.0
168,2.0
221,2.0
93,2.0
24,
49,
208,2.0
202,4.0
156,2.0
204,2.0
245,2.0
162,4.0
152,2.0
175,2.0
204,2.0
195,2.0
222,2.0
193,2.0
202,2.0
150,4.0
196,2.0
210,2.0
51,
160,2.0
254,4.0
122,2.0
31,
177,2.0
265,2.0
188,2.0
167,4.0
246,4.0
152,4.0
185,2.0
44,
204,4.0
126,2.0
187,2.0
96,2.0
131,4.0
175,2.0
191,2.0
205,2.0
10,
178,2.0
181,4.0
178,2.0
193,4.0
180,2.0
225,2.0
256,2.0
159,2.0
185,2.0
32,
228,2.0
50,
200,2.0
257,2.0
202,2.0
205,2.0
193,2.0
165,2.0
75,
192,2.0
206,2.0
182,2.0
174,2.0
178,2.0
167,2.0
182,2.0
87,
206,2.0
246,4.0
159,4.0
53,
155,2.0
232,2.0
248,2.0
200,2.0
0,3.0
169,2.0
168,2.0
189,4.0
131,4.0
181,2.0
156,4.0
153,2.0
193,2.0
206,4.0
161,2.0
182,2.0
231,2.0
200,4.0
245,2.0
188,2.0
202,4.0
221,2.0
168,2.0
195,2.0
115,2.0
107,2.0
173,2.0
223,4.0
155,4.0
245,2.0
162,4.0
223,2.0
155,2.0
127,2.0
202,4.0
232,2.0
211,4.0
203,2.0
139,4.0
204,2.0
65,
190,2.0
187,4.0
180,4.0
130,2.0
32,
154,4.0
183,2.0
191,2.0
202,2.0
220,2.0
228,2.0
199,2.0
164,2.0
27,
20,
238,2.0
153,2.0
167,2.0
199,4.0
171,2.0
146,2.0
47,
173,2.0
33,
159,4.0
174,4.0
227,2.0
168,2.0
145,2.0
122,2.0
221,4.0
197,4.0
184,2.0
142,2.0
183,4.0
205,2.0
68,2.0
175,4.0
229,4.0
189,4.0
219,4.0
236,2.0
126,2.0
16,
195,2.0
144,2.0
206,4.0
213,2.0
203,2.0
188,4.0
138,4.0
243,2.0
245,4.0
214,2.0
18,
104,2.0
131,2.0
145,2.0
54,
117,2.0
246,2.0
216,2.0
156,2.0
204,4.0
166,4.0
183,2.0
159,2.0
179,2.0
29,
250,4.0
174,4.0
206,2.0
134,
210,2.0
168,2.0
34,
208,2.0
199,2.0
160,2.0
27,
190,2.0
255,2.0
239,2.0
166,2.0
161,2.0
256,2.0
18,
211,4.0
166,4.0
199,4.0
164,4.0
187,2.0
228,2.0
201,2.0
156,2.0
162,2.0
43,
162,2.0
161,2.0
174,2.0
178,2.0
134,4.0
187,4.0
201,2.0
217,2.0
176,2.0
142,2.0
176,2.0
196,4.0
149,2.0
192,2.0
284,2.0
126,2.0
22,
202,2.0
170,2.0
163,2.0
56,
199,2.0
68,
246,4.0
22,
193,4.0
213,2.0
177,2.0
181,2.0
18,
229,4.0
272,2.0
284,2.0
190,2.0
156,4.0
189,2.0
194,4.0
205,4.0
204,2.0
176,4.0
208,4.0
125,2.0
195,2.0
116,
5,
172,2.0
149,4.0
14,
149,4.0
198,2.0
186,2.0
166,2.0
173,2.0
171,2.0
157,2.0
186,2.0
191,4.0
174,4.0
187,2.0
40,
183,2.0
149,2.0
237,2.0
180,2.0
147,2.0
147,2.0
268,2.0
230,2.0
176,4.0
166,4.0
220,2.0
202,2.0
167,2.0
105,4.0
0,3.0
185,2.0
175,2.0
220,4.0
168,2.0
164,2.0
195,2.0
175,4.0
252,2.0
130,2.0
196,2.0
251,2.0
0,3.0
167,2.0
5,
196,2.0
225,2.0
204,2.0
230,4.0
172,2.0
296,2.0
178,2.0
0,3.0
158,2.0
224,2.0
210,2.0
6,
202,4.0
126,2.0
182,4.0
212,4.0
155,4.0
172,2.0
180,2.0
114,1.0
17,
222,4.0
151,2.0
0,3.0
204,2.0
0,3.0
136,2.0
146,2.0
258,2.0
178,2.0
151,2.0
128,2.0
135,4.0
148,2.0
234,4.0
213,2.0
153,2.0
146,2.0
246,2.0
137,2.0
191,2.0
234,2.0
186,2.0
158,4.0
204,4.0
238,4.0
124,2.0
164,2.0
115,2.0
169,2.0
198,2.0
218,4.0
1,
160,2.0
193,2.0
160,2.0
170,4.0
208,2.0
159,2.0
207,2.0
162,2.0
201,2.0
155,2.0
132,4.0
182,2.0
311,2.0
162,4.0
97,4.0
227,2.0
183,2.0
193,2.0
141,2.0
240,2.0
222,2.0
184,2.0
165,2.0
242,2.0
143,4.0
194,2.0
195,2.0
213,4.0
155,2.0
183,2.0
151,2.0
30,
208,4.0
174,2.0
242,4.0
195,2.0
129,2.0
154,2.0
223,4.0
162,2.0
173,2.0
108,2.0
180,4.0
186,4.0
126,4.0
218,4.0
214,2.0
189,2.0
194,2.0
200,2.0
127,
201,4.0
0,3.0
167,2.0
149,2.0
169,2.0
243,2.0
151,4.0
162,2.0
204,2.0
193,4.0
217,2.0
192,2.0
224,2.0
201,2.0
218,2.0
206,2.0
151,2.0
255,2.0
213,2.0
205,2.0
158,2.0
211,2.0
196,2.0
224,2.0
222,2.0
19,
177,4.0
144,2.0
116,4.0
210,4.0
210,4.0
90,2.0
167,4.0
123,2.0
156,2.0
1,
113,2.0
225,4.0
307,2.0
115,4.0
65,
130,2.0
173,4.0
206,2.0
166,4.0
151,4.0
237,2.0
206,2.0
182,2.0
227,2.0
35,
178,2.0
104,4.0
218,2.0
7,
132,2.0
117,4.0
233,4.0
24,
238,4.0
220,2.0
227,2.0
182,2.0
167,4.0
184,2.0
214,4.0
174,2.0
19,
167,4.0
236,2.0
33,
214,4.0
172,4.0
198,2.0
227,2.0
241,2.0
159,2.0
213,2.0
211,2.0
153,2.0
254,2.0
2,
165,2.0
19,
166,2.0
240,2.0
195,2.0
144,2.0
14,
188,2.0
19,
37,
131,2.0
142,2.0
227,2.0
235,2.0
12,
160,2.0
183,2.0
163,2.0
182,2.0
242,2.0
200,4.0
13,
172,2.0
130,2.0
213,2.0
208,2.0
139,4.0
203,4.0
205,4.0
291,2.0
225,2.0
190,4.0
11,
230,4.0
202,2.0
202,2.0
142,2.0
152,4.0
252,4.0
57,
177,2.0
197,4.0
232,2.0
131,2.0
143,4.0
164,2.0
175,2.0
0,3.0
204,2.0
208,2.0
71,
92,
0,3.0
186,2.0
182,2.0
178,2.0
196,2.0
285,2.0
289,2.0
277,2.0
13,
137,2.0
211,2.0
194,4.0
15,
175,2.0
143,2.0
247,2.0
190,2.0
178,2.0
213,2.0
121,2.0
158,4.0
244,2.0
132,4.0
204,2.0
193,2.0
226,2.0
169,2.0
219,2.0
222,2.0
0,3.0
165,2.0
72,
160,2.0
126,2.0
237,4.0
183,2.0
174,2.0
138,2.0
1,
202,4.0
219,2.0
248,2.0
281,2.0
0,3.0
152,2.0
213,2.0
200,4.0
134,4.0
199,4.0
0,3.0
227,2.0
182,2.0
234,2.0
204,2.0
154,2.0
210,2.0
173,4.0
169,2.0
160,4.0
222,2.0
143,2.0
200,2.0
15,
190,2.0
126,2.0
213,2.0
160,
155,4.0
203,2.0
180,2.0
193,2.0
125,
172,2.0
189,2.0
155,4.0
248,2.0
206,4.0
191,2.0
214,2.0
171,2.0
160,2.0
166,2.0
131,2.0
212,2.0
222,2.0
0,3.0
225,4.0
244,2.0
219,2.0
174,4.0
206,2.0
199,2.0
164,2.0
254,2.0
181,4.0
15,
200,2.0
136,4.0
189,2.0
141,2.0
196,2.0
153,2.0
193,4.0
235,2.0
169,4.0
9,
191,2.0
202,2.0
256,4.0
5,
215,2.0
171,2.0
180,2.0
228,2.0
205,2.0
197,2.0
193,2.0
180,2.0
221,2.0
229,2.0
143,2.0
9,
195,4.0
173,2.0
199,4.0
254,2.0
176,2.0
0,3.0
223,2.0
217,4.0
100,
211,2.0
184,4.0
220,2.0
17,
234,2.0
202,2.0
15,
200,2.0
214,2.0
256,2.0
163,4.0
11,
227,2.0
193,2.0
230,2.0
170,4.0
177,2.0
254,2.0
166,2.0
5,
198,2.0
224,2.0
220,2.0
225,2.0
156,2.0
233,2.0
153,4.0
179,2.0
160,2.0
146,2.0
252,2.0
220,2.0
190,2.0
204,2.0
11,
216,4.0
146,4.0
212,2.0
253,2.0
119,2.0
225,2.0
197,2.0
148,4.0
232,2.0
212,2.0
301,4.0
178,2.0
7,
9,
180,2.0
222,2.0
167,2.0
134,
203,2.0
137,2.0
151,2.0
190,4.0
170,2.0
191,2.0
163,4.0
201,2.0
167,2.0
202,2.0
148,4.0
15,
17,
174,4.0
163,2.0
120,2.0
229,4.0
190,2.0
219,2.0
182,4.0
209,2.0
204,4.0
158,4.0
270,2.0
132,
199,4.0
245,2.0
142,2.0
131,
134,2.0
233,4.0
181,2.0
162,4.0
235,2.0
201,2.0
131,2.0
197,2.0
180,2.0
266,2.0
198,2.0
181,2.0
216,2.0
0,3.0
254,2.0
205,4.0
137,2.0
162,4.0
179,2.0
0,3.0
231,2.0
219,2.0
119,4.0
215,2.0
0,3.0
172,4.0
194,2.0
210,2.0
227,2.0
149,2.0
182,4.0
222,4.0
261,2.0
130,
164,2.0
167,2.0
203,2.0
170,4.0
156,2.0
188,2.0
195,2.0
122,4.0
0,3.0
166,
175,2.0
191,2.0
206,2.0
173,2.0
126,2.0
93,4.0
222,4.0
46,
198,2.0
205,4.0
168,2.0
135,4.0
163,2.0
263,2.0
157,4.0
202,4.0
198,4.0
149,2.0
0,3.0
118,2.0
174,2.0
178,2.0
176,2.0
130,2.0
131,2.0
126,4.0
142,2.0
217,4.0
189,2.0
185,2.0
175,2.0
239,2.0
163,2.0
0,3.0
0,3.0
185,2.0
179,2.0
166,4.0
205,4.0
220,2.0
168,2.0
160,2.0
140,2.0
0,3.0
221,2.0
235,2.0
247,2.0
151,4.0
168,2.0
159,2.0
189,2.0
149,2.0
162,2.0
218,2.0
232,2.0
0,3.0
147,4.0
160,4.0
0,3.0
177,2.0
149,2.0
191,4.0
138,2.0
172,4.0
150,2.0
177,2.0
175,2.0
213,2.0
268,2.0
256,2.0
268,2.0
211,4.0
184,2.0
163,2.0
192,4.0
228,2.0
227,2.0
177,2.0
183,2.0
145,2.0
159,2.0
233,2.0
210,4.0
36,
152,1.0
161,2.0
224,4.0
199,4.0
192,4.0
212,4.0
160,4.0
149,2.0
163,2.0
0,3.0
145,2.0
236,2.0
224,2.0
137,2.0
250,4.0
140,2.0
0,3.0
245,2.0
151,2.0
0,3.0
196,2.0
222,4.0
242,2.0
206,2.0
0,3.0
224,2.0
162,2.0
114,4.0
0,3.0
182,2.0
0,3.0
0,3.0
0,3.0
190,2.0
156,2.0
172,4.0
210,2.0
229,2.0
142,4.0
0,3.0
206,2.0
177,4.0
240,4.0
138,2.0
167,2.0
208,2.0
210,2.0
256,2.0
186,2.0
162,2.0
235,2.0
91,2.0
136,2.0
213,2.0
204,2.0
229,2.0
179,2.0
193,4.0
226,4.0
184,4.0
186,4.0
230,2.0
229,2.0
0,3.0
229,2.0
240,4.0
169,2.0
0,3.0
179,4.0
0,3.0
270,2.0
183,2.0
166,2.0
189,2.0
148,2.0
157,2.0
125,2.0
187,2.0
172,2.0
212,2.0
188,2.0
204,2.0
178,2.0
139,2.0
187,4.0
122,4.0
204,2.0
180,2.0
161,2.0
171,2.0
137,2.0
0,3.0
170,4.0
136,
240,2.0
212,2.0
242,2.0
196,2.0
138,2.0
261,4.0
233,2.0
180,4.0
0,3.0
130,2.0
203,2.0
239,4.0
200,2.0
200,4.0
272,2.0
250,4.0
185,2.0
259,2.0
251,2.0
173,4.0
168,2.0
0,3.0
173,2.0
181,2.0
166,2.0
156,2.0
208,2.0
0,3.0
131,2.0
102,2.0
301,2.0
177,2.0
152,4.0
163,2.0
173,2.0
230,2.0
238,4.0
0,3.0
211,4.0
163,2.0
166,4.0
223,2.0
209,2.0
250,2.0
115,4.0
204,2.0
218,4.0
244,2.0
149,4.0
140,4.0
0,3.0
231,4.0
193,2.0
129,4.0
213,4.0
162,4.0
189,2.0
210,2.0
177,2.0
208,2.0
221,2.0
181,2.0
193,2.0
123,2.0
185,4.0
272,4.0
0,3.0
185,2.0
179,2.0
190,2.0
0,3.0
223,4.0
156,4.0
204,2.0
155,4.0
162,2.0
152,2.0
150,2.0
118,4.0
211,2.0
168,2.0
233,2.0
142,2.0
246,2.0
229,2.0
186,2.0
213,4.0
237,2.0
143,1.0
168,4.0
0,3.0
212,2.0
240,2.0
197,2.0
161,2.0
201,4.0
216,2.0
47,
211,2.0
186,2.0
0,3.0
0,3.0
247,2.0
0,3.0
0,3.0
0,3.0
195,2.0
0,3.0
208,4.0
218,2.0
169,2.0
248,2.0
130,2.0
168,2.0
258,2.0
164,2.0
245,2.0
214,2.0
144,4.0
180,2.0
163,4.0
198,2.0
230,4.0
233,2.0
146,2.0
195,2.0
150,2.0
168,2.0
275,4.0
177,2.0
141,2.0
0,3.0
185,4.0
196,2.0
142,4.0
150,
169,2.0
187,4.0
0,3.0
221,4.0
31,
152,2.0
235,2.0
124,2.0
180,2.0
237,2.0
237,2.0
0,3.0
172,4.0
197,2.0
195,2.0
204,4.0
236,4.0
181,2.0
225,2.0
147,4.0
198,2.0
177,2.0
124,2.0
0,3.0
234,2.0
152,2.0
199,4.0
218,2.0
169,2.0
0,3.0
220,2.0
153,2.0
185,2.0
193,2.0
178,4.0
178,2.0
199,4.0
168,4.0
202,2.0
236,4.0
176,4.0
240,2.0
74,4.0
143,2.0
197,2.0
165,2.0
0,3.0
113,2.0
255,2.0
203,4.0
105,
0,3.0
176,2.0
221,4.0
0,3.0
0,3.0
220,2.0
117,
167,2.0
213,4.0
0,3.0
155,2.0
0,3.0
111,
167,2.0
273,2.0
210,4.0
197,2.0
165,2.0
194,2.0
186,2.0
181,4.0
0,3.0
244,4.0
166,4.0
141,4.0
189,2.0
151,
157,2.0
154,2.0
233,2.0
185,2.0
209,4.0
237,4.0
314,2.0
183,2.0
188,4.0
187,2.0
117,4.0
162,2.0
137,4.0
141,2.0
0,3.0
211,2.0
0,3.0
55,
147,2.0
178,4.0
216,4.0
245,2.0
162,2.0
203,4.0
216,2.0
164,2.0
245,2.0
0,3.0
175,2.0
162,2.0
142,2.0
185,2.0
217,4.0
225,2.0
125,2.0
185,2.0
155,2.0
222,4.0
108,2.0
127,4.0
273,4.0
168,2.0
116,2.0
0,3.0
192,2.0
209,4.0
173,2.0
223,2.0
185,4.0
162,2.0
298,2.0
221,2.0
231,4.0
0,3.0
0,3.0
171,2.0
163,2.0
207,4.0
269,2.0
191,2.0
0,3.0
165,4.0
184,2.0
172,2.0
159,2.0
15,
184,2.0
0,3.0
195,4.0
187,4.0
195,2.0
183,2.0
190,2.0
175,2.0
217,4.0
214,4.0
187,2.0
146,2.0
174,2.0
0,3.0
191,2.0
108,2.0
184,2.0
192,2.0
185,4.0
99,
265,2.0
0,3.0
144,2.0
183,2.0
0,3.0
170,2.0
194,2.0
140,4.0
208,4.0
182,2.0
131,2.0
214,4.0
163,2.0
205,2.0
281,2.0
237,2.0
0,3.0
230,2.0
240,4.0
201,2.0
193,2.0
146,2.0
244,2.0
259,4.0
184,4.0
197,4.0
259,4.0
